country,dc_id,sku,product_name,year,week,demand_raw,is_spike,is_zero,is_low,source_files
Romania,200,00077-010-000,PLACINTA VISINE,2023,27,220.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,28,235.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,29,305.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,30,240.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,31,270.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,32,301.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,33,292.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,34,259.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,35,243.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,36,380.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,37,384.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,38,311.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,39,383.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,40,307.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,41,313.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,42,320.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,43,361.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,44,386.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,45,664.832,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,46,399.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,47,387.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,48,385.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,49,423.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,50,457.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,51,356.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2023,52,315.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,1,388.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,2,354.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,3,248.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,4,294.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,5,270.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,6,214.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,7,375.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,8,472.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,9,245.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,10,266.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,11,361.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,12,343.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,13,428.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,14,297.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,15,316.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,16,230.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,17,355.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,18,327.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,19,347.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,20,244.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,21,270.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,22,324.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,23,397.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,24,297.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,25,157.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,26,197.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,27,168.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,28,253.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,29,237.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,30,227.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,31,286.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,32,301.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,33,280.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,34,260.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,35,271.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,36,338.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,37,309.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,38,393.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,39,285.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,40,257.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,41,445.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,42,342.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,43,352.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,44,424.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,45,565.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,46,437.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,47,412.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,48,519.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,49,537.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,50,805.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,51,302.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2024,52,331.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,1,124.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,2,286.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,3,500.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,4,387.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,5,428.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,6,1095.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,7,544.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,8,398.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,9,395.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,10,972.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,11,470.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,12,1005.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,13,1433.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,14,400.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,15,363.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,16,454.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,17,606.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,18,519.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,19,151.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,20,495.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,21,766.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,22,758.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,23,355.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,24,689.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,25,344.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,26,491.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,27,467.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,28,447.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,29,345.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,30,516.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,31,471.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,32,530.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,33,507.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,34,605.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,35,553.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,36,351.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,37,494.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,38,576.2,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,39,580.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,40,473.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,41,577.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,42,493.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,43,596.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,200,00077-010-000,PLACINTA VISINE,2025,44,284.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,1,37.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,2,52.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,3,24.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,4,32.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,5,32.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,6,32.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,7,36.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,8,34.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,9,34.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,10,40.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,11,36.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,12,33.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,13,36.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,14,35.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,15,39.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,16,48.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,17,54.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,18,25.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,19,21.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,20,30.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,21,34.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,22,32.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,23,30.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,24,26.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,25,24.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,26,26.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,27,32.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,28,26.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,29,26.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,30,29.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,31,33.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,32,28.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,33,29.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,34,31.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,35,25.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,36,26.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,37,28.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,38,29.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,39,39.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,40,37.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,41,40.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,42,29.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,43,27.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,44,28.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,45,34.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,46,31.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,47,31.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,48,33.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,49,58.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,50,38.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,51,57.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2019,52,63.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,1,43.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,2,69.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,3,52.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,4,50.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,5,35.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,6,42.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,7,45.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,8,57.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,9,58.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,10,106.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,11,65.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,12,33.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,13,74.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,14,110.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,15,93.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,16,36.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,17,11.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,18,18.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,19,22.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,20,31.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,21,49.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,22,51.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,23,45.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,24,33.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,25,36.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,26,45.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,27,27.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,28,35.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,29,41.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,30,52.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,31,42.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,32,38.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,33,39.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,34,43.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,35,35.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,36,45.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,37,44.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,38,41.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,39,39.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,40,61.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,41,51.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,42,60.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,43,42.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,44,34.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,45,41.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,46,40.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,47,63.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,48,52.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,49,47.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,50,35.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,51,41.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,52,50.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2020,53,19.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
Romania,300,00077-010-000,PLACINTA VISINE,2021,1,289.0,False,False,False,Romania 77-010-000 Placinta visne.xlsx
