country,dc_id,sku,year,week,week_start,demand_raw,source_file,source_sheet,product_name
Spain,700,00023-189-000,2023,2,2023-01-09,21.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,3,2023-01-16,27.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,4,2023-01-23,21.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,5,2023-01-30,19.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,6,2023-02-06,20.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,7,2023-02-13,21.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,8,2023-02-20,20.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,9,2023-02-27,24.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,10,2023-03-06,30.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,11,2023-03-13,31.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,12,2023-03-20,40.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,13,2023-03-27,45.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,14,2023-04-03,53.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,15,2023-04-10,46.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,16,2023-04-17,50.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,17,2023-04-24,39.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,18,2023-05-01,44.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,19,2023-05-08,45.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,20,2023-05-15,25.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,21,2023-05-22,46.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,22,2023-05-29,36.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,23,2023-06-05,38.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,24,2023-06-12,44.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,25,2023-06-19,53.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,26,2023-06-26,59.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,27,2023-07-03,49.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,28,2023-07-10,59.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,29,2023-07-17,46.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,30,2023-07-24,63.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,31,2023-07-31,53.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,32,2023-08-07,50.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,33,2023-08-14,56.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,34,2023-08-21,41.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,35,2023-08-28,47.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,36,2023-09-04,50.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,37,2023-09-11,40.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,38,2023-09-18,24.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,39,2023-09-25,35.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,40,2023-10-02,36.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,41,2023-10-09,39.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,42,2023-10-16,39.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,43,2023-10-23,33.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,44,2023-10-30,40.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,45,2023-11-06,24.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,46,2023-11-13,18.727,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,47,2023-11-20,31.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,48,2023-11-27,33.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,49,2023-12-04,23.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,50,2023-12-11,30.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,51,2023-12-18,25.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2023,52,2023-12-25,29.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,1,2024-01-01,44.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,2,2024-01-08,22.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,3,2024-01-15,22.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,4,2024-01-22,26.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,5,2024-01-29,26.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,6,2024-02-05,38.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,7,2024-02-12,22.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,8,2024-02-19,28.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,9,2024-02-26,41.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,10,2024-03-04,30.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,11,2024-03-11,41.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,12,2024-03-18,46.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,13,2024-03-25,45.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,14,2024-04-01,46.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,15,2024-04-08,44.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,16,2024-04-15,56.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,17,2024-04-22,48.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,18,2024-04-29,36.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,19,2024-05-06,52.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,20,2024-05-13,50.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,21,2024-05-20,39.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,22,2024-05-27,58.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,23,2024-06-03,48.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,24,2024-06-10,47.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,25,2024-06-17,63.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,26,2024-06-24,61.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,27,2024-07-01,58.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,28,2024-07-08,62.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,29,2024-07-15,56.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,30,2024-07-22,62.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,31,2024-07-29,54.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,32,2024-08-05,68.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,33,2024-08-12,60.545,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,34,2024-08-19,57.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,35,2024-08-26,49.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,36,2024-09-02,51.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,37,2024-09-09,52.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,38,2024-09-16,30.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,39,2024-09-23,47.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,40,2024-09-30,34.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,41,2024-10-07,45.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,42,2024-10-14,42.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,43,2024-10-21,29.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,44,2024-10-28,22.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,45,2024-11-04,31.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,46,2024-11-11,32.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,47,2024-11-18,25.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,48,2024-11-25,31.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,49,2024-12-02,30.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,50,2024-12-09,26.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,51,2024-12-16,34.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2024,52,2024-12-23,41.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,1,2024-12-30,17.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,2,2025-01-06,24.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,3,2025-01-13,25.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,4,2025-01-20,33.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,5,2025-01-27,23.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,6,2025-02-03,26.818,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,7,2025-02-10,33.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,8,2025-02-17,37.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,9,2025-02-24,37.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,10,2025-03-03,29.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,11,2025-03-10,36.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,12,2025-03-17,39.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,13,2025-03-24,38.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,14,2025-03-31,46.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,15,2025-04-07,60.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,16,2025-04-14,45.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,17,2025-04-21,73.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,18,2025-04-28,46.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,19,2025-05-05,54.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,20,2025-05-12,41.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,21,2025-05-19,54.6,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,22,2025-05-26,60.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,23,2025-06-02,53.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,24,2025-06-09,62.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,25,2025-06-16,71.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,26,2025-06-23,72.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,27,2025-06-30,67.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,28,2025-07-07,63.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,29,2025-07-14,78.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,30,2025-07-21,64.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,31,2025-07-28,74.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,32,2025-08-04,70.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,33,2025-08-11,74.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,34,2025-08-18,73.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,35,2025-08-25,60.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,36,2025-09-01,64.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,37,2025-09-08,53.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,38,2025-09-15,47.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,39,2025-09-22,43.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,40,2025-09-29,44.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,41,2025-10-06,49.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,42,2025-10-13,41.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,43,2025-10-20,45.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,44,2025-10-27,51.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,700,00023-189-000,2025,45,2025-11-03,13.0,ES Ice Cream Cone.xlsx,ShortBaseByYear_Week,CONO
Spain,100,00119-066-001,2019,1,2018-12-31,55.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,2,2019-01-07,47.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,3,2019-01-14,71.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,4,2019-01-21,62.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,5,2019-01-28,50.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,6,2019-02-04,42.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,7,2019-02-11,38.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,8,2019-02-18,70.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,9,2019-02-25,60.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,10,2019-03-04,70.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,11,2019-03-11,49.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,12,2019-03-18,53.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,13,2019-03-25,82.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,14,2019-04-01,74.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,15,2019-04-08,184.167,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,16,2019-04-15,255.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,17,2019-04-22,302.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,18,2019-04-29,282.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,19,2019-05-06,444.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,20,2019-05-13,433.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,21,2019-05-20,456.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,22,2019-05-27,433.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,23,2019-06-03,671.917,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,24,2019-06-10,696.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,25,2019-06-17,679.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,26,2019-06-24,690.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,27,2019-07-01,896.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,28,2019-07-08,792.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,29,2019-07-15,892.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,30,2019-07-22,697.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,31,2019-07-29,843.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,32,2019-08-05,841.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,33,2019-08-12,732.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,34,2019-08-19,669.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,35,2019-08-26,679.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,36,2019-09-02,690.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,37,2019-09-09,624.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,38,2019-09-16,357.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,39,2019-09-23,388.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,40,2019-09-30,432.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,41,2019-10-07,507.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,42,2019-10-14,429.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,43,2019-10-21,371.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,44,2019-10-28,185.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,45,2019-11-04,165.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,46,2019-11-11,150.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,47,2019-11-18,59.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,48,2019-11-25,33.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,49,2019-12-02,53.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,50,2019-12-09,62.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,51,2019-12-16,56.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2019,52,2019-12-23,62.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,1,2019-12-30,53.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,2,2020-01-06,66.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,3,2020-01-13,78.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,4,2020-01-20,135.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,5,2020-01-27,144.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,6,2020-02-03,218.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,7,2020-02-10,292.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,8,2020-02-17,296.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,9,2020-02-24,337.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,10,2020-03-02,339.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,11,2020-03-09,295.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,12,2020-03-16,0.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,27,2020-06-29,273.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
Spain,100,00119-066-001,2020,28,2020-07-06,650.0,ES Gazpacho.xlsx,ShortBaseByYear_Week,GAZPACHO (17783-000)
